gene,Chen28689251,Nichols_24571919,x_hurskainen_33692365_endothelial,x_hurskainen_33692365_epithelial,x_hurskainen_33692365_stroma,x_lingappan_25003466_both_ranked,x_scaffa_34417156_ranked,Al_mudares_37368978_female,Al_mudares_37368978_male,Bao_27137150,Bhaskaran_22911455,Bhattacharya_25150062,Chao27770432,Cheng_31961470,Coarfa_28818871,Denervaud_26353077,Dong_36157523,Natarajan_28851267_down,Natarajan_28851267_up,x_dravet_gounot_29287116_p10,x_dravet_gounot_29287116_p10_ranked,x_lingappan_25003466_female,x_lingappan_25003466_male,x_nitkin_32753701_24hr_unranked,x_nitkin_32753701_6hr_unranked,x_rao_37310763_ranked,x_revhaug_31454811_down_ranked,x_revhaug_31454811_up_ranked,x_shrestha_33446917_down_,x_shrestha_33446917_up,x_xing_26398774_down,x_xing_26398774_up,maic_score,contributors
CEP85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
CTNND2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
DGAT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
F830016B08Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
FCGR3A/FCGR3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
FOSL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
SLC25A16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
GDPD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
GDPD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
PGGT1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
GLA,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,2.398120394,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
Gm5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
Gm8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
GSDMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
HCLS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
HERC6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
IGHD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
ITGA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
LGALS9B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
LRRC25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
MCEMP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
MS4A6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
NADK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
PARP12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
PHF11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
PLEKHO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
PNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
RAP1GAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
ROS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
SELPLG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
SLFN5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
TRBC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
VNN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
VNN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
Wfdc21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221368618,0,0,0,0,0,0,0,1.221368618,TRANSCRIPTOMICS: x_nitkin_32753701_6hr_unranked
CDH19,0,0,0,0,1.221297024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221297024,SCRNASEQ: x_hurskainen_33692365_stroma
Gm26831,0,0,0,0,1.221288103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221288103,SCRNASEQ: x_hurskainen_33692365_stroma
DPP10,0,0,0,0,1.221265801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221265801,SCRNASEQ: x_hurskainen_33692365_stroma
Gm28892,0,0,0,0,1.221155405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221155405,SCRNASEQ: x_hurskainen_33692365_stroma
Gm4788,0,0,0,0,1.221105225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221105225,SCRNASEQ: x_hurskainen_33692365_stroma
Cfhr2,0,0,0,0,1.22110411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22110411,SCRNASEQ: x_hurskainen_33692365_stroma
BRINP3,0,0,0,0,1.221090729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221090729,SCRNASEQ: x_hurskainen_33692365_stroma
Gm29291,0,0,0,0,1.22104501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22104501,SCRNASEQ: x_hurskainen_33692365_stroma
Gm5532,0,0,0,0,1.221034974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221034974,SCRNASEQ: x_hurskainen_33692365_stroma
TNR,0,0,0,0,1.221005981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221005981,SCRNASEQ: x_hurskainen_33692365_stroma
TNFSF4,0,0,0,0,1.220985909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220985909,SCRNASEQ: x_hurskainen_33692365_stroma
Gm38304,0,0,0,0,1.220979218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220979218,SCRNASEQ: x_hurskainen_33692365_stroma
FMO6P,0,0,0,0,1.220968067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220968067,SCRNASEQ: x_hurskainen_33692365_stroma
Gm10521,0,0,0,0,1.220850981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220850981,SCRNASEQ: x_hurskainen_33692365_stroma
OR10AA1P,0,0,0,0,1.220807492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220807492,SCRNASEQ: x_hurskainen_33692365_stroma
C1orf100,0,0,0,0,1.22078965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22078965,SCRNASEQ: x_hurskainen_33692365_stroma
MIXL1,0,0,0,0,1.220762888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220762888,SCRNASEQ: x_hurskainen_33692365_stroma
CNIH3,0,0,0,0,1.220745046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220745046,SCRNASEQ: x_hurskainen_33692365_stroma
1700047M11Rik,0,0,0,0,1.220736125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220736125,SCRNASEQ: x_hurskainen_33692365_stroma
Gm37662,0,0,0,0,1.220709363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220709363,SCRNASEQ: x_hurskainen_33692365_stroma
1700007P06Rik,0,0,0,0,1.220695982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220695982,SCRNASEQ: x_hurskainen_33692365_stroma
Gm37896,0,0,0,0,1.220692636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220692636,SCRNASEQ: x_hurskainen_33692365_stroma
4930570N18Rik,0,0,0,0,1.220639111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220639111,SCRNASEQ: x_hurskainen_33692365_stroma
OLAH,0,0,0,0,1.220620154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220620154,SCRNASEQ: x_hurskainen_33692365_stroma
UCMA,0,0,0,0,1.220604543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220604543,SCRNASEQ: x_hurskainen_33692365_stroma
Gm13293,0,0,0,0,1.22057332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22057332,SCRNASEQ: x_hurskainen_33692365_stroma
Gm10851,0,0,0,0,1.22057109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22057109,SCRNASEQ: x_hurskainen_33692365_stroma
SLC39A12,0,0,0,0,1.220548788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220548788,SCRNASEQ: x_hurskainen_33692365_stroma
MALRD1,0,0,0,0,1.220542097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220542097,SCRNASEQ: x_hurskainen_33692365_stroma
Gm33940,0,0,0,0,1.220526485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220526485,SCRNASEQ: x_hurskainen_33692365_stroma
RNF224,0,0,0,0,1.220484111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220484111,SCRNASEQ: x_hurskainen_33692365_stroma
CYSRT1,0,0,0,0,1.220482996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220482996,SCRNASEQ: x_hurskainen_33692365_stroma
Gm13539,0,0,0,0,1.220445083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220445083,SCRNASEQ: x_hurskainen_33692365_stroma
MYMK,0,0,0,0,1.220404939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220404939,SCRNASEQ: x_hurskainen_33692365_stroma
DBH,0,0,0,0,1.220401594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220401594,SCRNASEQ: x_hurskainen_33692365_stroma
GBGT1,0,0,0,0,1.220387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220387097,SCRNASEQ: x_hurskainen_33692365_stroma
FIBCD1,0,0,0,0,1.220307925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220307925,SCRNASEQ: x_hurskainen_33692365_stroma
Gm48908,0,0,0,0,1.220178572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220178572,SCRNASEQ: x_hurskainen_33692365_stroma
KCNJ3,0,0,0,0,1.220158501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220158501,SCRNASEQ: x_hurskainen_33692365_stroma
ABCB11,0,0,0,0,1.22010163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22010163,SCRNASEQ: x_hurskainen_33692365_stroma
Gm13709,0,0,0,0,1.220048105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220048105,SCRNASEQ: x_hurskainen_33692365_stroma
Chn1os1,0,0,0,0,1.220041414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220041414,SCRNASEQ: x_hurskainen_33692365_stroma
PRG3,0,0,0,0,1.219973393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219973393,SCRNASEQ: x_hurskainen_33692365_stroma
Olfr52,0,0,0,0,1.219962242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219962242,SCRNASEQ: x_hurskainen_33692365_stroma
Olfr1152,0,0,0,0,1.219957781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219957781,SCRNASEQ: x_hurskainen_33692365_stroma
OR4C46,0,0,0,0,1.2199444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2199444,SCRNASEQ: x_hurskainen_33692365_stroma
Olfr1259,0,0,0,0,1.219943285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219943285,SCRNASEQ: x_hurskainen_33692365_stroma
2900072N19Rik,0,0,0,0,1.219900911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219900911,SCRNASEQ: x_hurskainen_33692365_stroma
Gm13807,0,0,0,0,1.2198853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2198853,SCRNASEQ: x_hurskainen_33692365_stroma
ALX4,0,0,0,0,1.219883069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219883069,SCRNASEQ: x_hurskainen_33692365_stroma
Wt1os,0,0,0,0,1.219828429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219828429,SCRNASEQ: x_hurskainen_33692365_stroma
KCNA4,0,0,0,0,1.219818393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219818393,SCRNASEQ: x_hurskainen_33692365_stroma
MUC15,0,0,0,0,1.219807242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219807242,SCRNASEQ: x_hurskainen_33692365_stroma
Olfr1318,0,0,0,0,1.219799436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219799436,SCRNASEQ: x_hurskainen_33692365_stroma
Gm13963,0,0,0,0,1.219788285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219788285,SCRNASEQ: x_hurskainen_33692365_stroma
C130080G10Rik,0,0,0,0,1.21978271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21978271,SCRNASEQ: x_hurskainen_33692365_stroma
Gm29233,0,0,0,0,1.219764868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219764868,SCRNASEQ: x_hurskainen_33692365_stroma
PDK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1813128,0,0,0,0,0,0,0,0,0,1.1813128,TRANSCRIPTOMICS: x_lingappan_25003466_male
FHL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18131279,0,0,0,0,0,0,0,0,0,1.18131279,TRANSCRIPTOMICS: x_lingappan_25003466_male
GSTA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18131278,0,0,0,0,0,0,0,0,0,1.18131278,TRANSCRIPTOMICS: x_lingappan_25003466_male
CD3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17726656,0,0,0,1.17726656,TRANSCRIPTOMICS: x_shrestha_33446917_down_
FIRRE,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
9330159M07Rik,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Gm9920,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Gm22D42,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
533D426P16Rik,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
RNASE10,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
RNY3,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
RNU3B4,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
DANCR,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
A_30_p01018533,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
ENSMUSG00000103057,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Gm14188,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Gm26619,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
4933438K21Rik,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Gm10689,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Gm11412,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Zfp64D,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
H4C9,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
E330020D12Rik,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
573D419FD3Rik,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Zfp114,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
1700066C05Rik,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Gm10376,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Gm5316,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Pixna2,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Olfr150D,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Smck3b,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Gm14963,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
E4F1,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
ZNF691,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
Gm12576,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176751776,TRANSCRIPTOMICS: Chao27770432
