gene	Ambalavanan_25449221	Da_paepe_20718599	Hadchoul_data	Hamvas_30342483	Li_26030808	Torgerson_30113228	Wang_23897914	Ahmed_37839510	Zasada_31445514	Zasada_31445514_day36GA	Bharracharya_22723293	Bhattacharya_33552042	Dai_34276789_data	Fulton_30459472	Gong_32412065	Luo_36514862_eqtl	Oji_mmuo_33177681_mRNA	Pietrzyk_24194948_down_day28	Pietrzyk_24194948_down_day5	Pietrzyk_24194948_up_day28	Pietrzyk_24194948_up_day5	Shen_33093882	Siddiah_37123538	Tsotakos_35947545_down	Windhorst_37090732	Yuon_chou_37507442_cpg_day14	Yuon_chou_37507442_cpg_day28	Yuon_chou_37507442_deg_day14	maic_score	contributors
LOC105371153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0875196695580696	0.0	0.0	1.0875196695580696	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
AFF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0875123211059152	0.0	0.0	1.0875123211059152	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC107985839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0875049726537611	0.0	0.0	1.0875049726537611	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC102724463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0874976242016068	0.0	0.0	1.0874976242016068	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
RHOU	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0874829272972983	0.0	0.0	1.0874829272972983	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
FHIP1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0874682303929897	0.0	0.0	1.0874682303929897	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
RNASEH2B-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0874535334886812	0.0	0.0	1.0874535334886812	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
MIR4637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.087446185036527	0.0	0.0	1.087446185036527	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
FGFBP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0874388365843726	0.0	0.0	1.0874388365843726	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LITAF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0874314881322185	0.0	0.0	1.0874314881322185	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
CASC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0874241396800641	0.0	0.0	1.0874241396800641	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
POM121L12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0874167912279098	0.0	0.0	1.0874167912279098	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
SNORD112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0874094427757557	0.0	0.0	1.0874094427757557	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC105376478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0874020943236014	0.0	0.0	1.0874020943236014	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
CDRT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.087394745871447	0.0	0.0	1.087394745871447	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
EXOSC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0873727005149842	0.0	0.0	1.0873727005149842	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC105377733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08736535206283	0.0	0.0	1.08736535206283	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
DDB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0873580036106758	0.0	0.0	1.0873580036106758	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
CNDP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0873506551585215	0.0	0.0	1.0873506551585215	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
MIR671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0873433067063671	0.0	0.0	1.0873433067063671	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
PHF19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.087335958254213	0.0	0.0	1.087335958254213	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
SNRNP35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0873286098020587	0.0	0.0	1.0873286098020587	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
MCHR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0873212613499044	0.0	0.0	1.0873212613499044	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LINC00668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0873139128977503	0.0	0.0	1.0873139128977503	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC105370079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.087306564445596	0.0	0.0	1.087306564445596	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC107986019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0872918675412875	0.0	0.0	1.0872918675412875	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC105376273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0872845190891332	0.0	0.0	1.0872845190891332	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
SLFNL1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0872771706369788	0.0	0.0	1.0872771706369788	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
DNMT3L-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0872698221848245	0.0	0.0	1.0872698221848245	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC101929058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.087255125280516	0.0	0.0	1.087255125280516	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
PNLDC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0872404283762076	0.0	0.0	1.0872404283762076	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC105378327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0872330799240533	0.0	0.0	1.0872330799240533	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
ANKRD44-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0872183830197448	0.0	0.0	1.0872183830197448	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
PTCHD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0872110345675905	0.0	0.0	1.0872110345675905	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC107984613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0872036861154362	0.0	0.0	1.0872036861154362	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
ICAM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.087196337663282	0.0	0.0	1.087196337663282	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
ADGB-DT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0871889892111277	0.0	0.0	1.0871889892111277	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
CDC42EP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0871816407589734	0.0	0.0	1.0871816407589734	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
ACOX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0871742923068193	0.0	0.0	1.0871742923068193	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
ATP6V1B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.087166943854665	0.0	0.0	1.087166943854665	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
POLA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0871595954025106	0.0	0.0	1.0871595954025106	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC105372160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0871522469503563	0.0	0.0	1.0871522469503563	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
FAM107B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0871448984982022	0.0	0.0	1.0871448984982022	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
NCS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0871375500460478	0.0	0.0	1.0871375500460478	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LINC02542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0871302015938935	0.0	0.0	1.0871302015938935	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
CBFA2T3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0871228531417394	0.0	0.0	1.0871228531417394	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC101928465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.087115504689585	0.0	0.0	1.087115504689585	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
SNORD128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0870934593331223	0.0	0.0	1.0870934593331223	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
USF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.087086110880968	0.0	0.0	1.087086110880968	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LRRFIP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0870787624288138	0.0	0.0	1.0870787624288138	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
SENP6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0870640655245052	0.0	0.0	1.0870640655245052	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
KANSL1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0870567170723509	0.0	0.0	1.0870567170723509	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC107987209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0870493686201967	0.0	0.0	1.0870493686201967	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LINC02815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0870420201680424	0.0	0.0	1.0870420201680424	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
MRLN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.087034671715888	0.0	0.0	1.087034671715888	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
DBIL5P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.087027323263734	0.0	0.0	1.087027323263734	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LINC00211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0870126263594253	0.0	0.0	1.0870126263594253	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC105377678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0870052779072712	0.0	0.0	1.0870052779072712	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC105371703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0869979294551169	0.0	0.0	1.0869979294551169	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
RGMA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0869905810029625	0.0	0.0	1.0869905810029625	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
CCIN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0869832325508084	0.0	0.0	1.0869832325508084	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
RBM19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.086975884098654	0.0	0.0	1.086975884098654	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
COL6A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0869685356464998	0.0	0.0	1.0869685356464998	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
ZNFX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0869538387421913	0.0	0.0	1.0869538387421913	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
M1AP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0869391418378826	0.0	0.0	1.0869391418378826	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
NOVA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0869317933857285	0.0	0.0	1.0869317933857285	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
ST6GAL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0869244449335742	0.0	0.0	1.0869244449335742	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
GRAMD2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0869170964814199	0.0	0.0	1.0869170964814199	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
FBXL15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0869097480292658	0.0	0.0	1.0869097480292658	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC105370831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.086887702672803	0.0	0.0	1.086887702672803	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC105370559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0868730057684943	0.0	0.0	1.0868730057684943	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
SNORD152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0868583088641859	0.0	0.0	1.0868583088641859	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
SPSB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0868436119598772	0.0	0.0	1.0868436119598772	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
C1QC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0868289150555688	0.0	0.0	1.0868289150555688	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
HSD11B1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0868215666034144	0.0	0.0	1.0868215666034144	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
ALDH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0868142181512603	0.0	0.0	1.0868142181512603	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
ACCS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.086806869699106	0.0	0.0	1.086806869699106	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LHFPL3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0867921727947976	0.0	0.0	1.0867921727947976	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
SNORD170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0867848243426432	0.0	0.0	1.0867848243426432	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LINC00174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.086777475890489	0.0	0.0	1.086777475890489	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
FER1L6-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0867701274383348	0.0	0.0	1.0867701274383348	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
SNORD158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0867627789861805	0.0	0.0	1.0867627789861805	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
